1.6623,0,0,6.961,2.9784,12.312,0.15584,0,1.8355,2.9437,0.48485,0.329,0,0.31169,0.55411,11.498,0,13.316,4.4848,0.41558,0.13853,0.7619,0.27706,0,7.2554,0,19.082,0.13853,0.57143,0.98701,9.2641,3.3766,0.70996,2.0433,3.619,1.4372,5.8355,4.5541
0.20645,0,0,1.9183,0.4043,2.2323,0.4,0,0.34839,1.1957,0.073118,0.52043,0,0.077419,0,2.4774,0,2.5978,0.29677,0.034409,0,0.043011,0.16774,0,1.0495,0,4.4473,0.034409,0.65806,0.45591,1.0409,0.72688,0.15914,0.94624,0.30968,0.25806,1.4753,1.914
14.517,0,0,6.5695,12.821,8.5828,0,0,0.95364,2.4371,0,0.42384,0,0,0,0.21192,0,7.7351,1.8013,0,0,0,0.10596,0,41.642,0,36.556,0,1.2715,0.95364,20.132,13.245,2.4371,1.4834,4.2384,0.84768,7.7351,5.0861
1.0109,0,0,0.50547,0.50547,8.2041,0,0.077764,1.0498,3.0328,0.81652,0.34994,0.23329,0.077764,0,1.2442,0,2.0996,1.2053,0.038882,0,0.73876,0,0,2.9162,0,14.075,0,0.038882,0.31106,0.62211,1.4775,0.34994,0.27217,3.3439,1.2442,13.609,1.9441
1.1285,0,0,0.32242,5.4811,45.461,0.16121,0,6.1259,6.2872,0.48363,3.5466,0,0.64484,0,2.4181,0.16121,8.3829,1.9345,1.1285,0,0.48363,0,0,5.3199,0,26.761,0,0,0.64484,3.2242,3.063,0.64484,4.5139,5.3199,7.2544,4.0302,1.9345
5.5814,0,0,3.1628,8,50.698,0.093023,0,8,15.721,1.2093,4.7442,0,2.2326,0,10.047,0,9.1163,2.6047,0.83721,0.37209,2.8837,0,0,11.349,0,52.558,0,0,0.27907,1.5814,6.2326,0.74419,7.5349,4.9302,16.558,12.651,4.3721
2.0971,0,0,0.54369,1.2427,14.99,0,0.07767,3.4175,5.3592,0.93204,1.2427,0.15534,0.46602,0,2.4854,0,1.2427,1.6311,0.38835,0,1.0874,0,0,5.9806,0,16.699,0,0,0.54369,3.9612,3.7282,0.69903,1.8641,2.0194,44.816,8.3107,2.5631
0.25437,0,0.050874,1.5262,1.5517,3.6121,0.30525,0,0.45787,1.4499,0.63593,0.43243,0.050874,0.12719,0,2.7218,0,3.7901,1.8569,0.050874,0,0.38156,0.22893,0,3.2051,0,8.2162,0,0.55962,0.38156,2.1113,3.6375,0.2035,0.83943,0.66137,0.78855,3.1797,3.1033
1.6694,0,0,3.0139,8.1699,10.652,0.059095,0,2.0683,3.7821,0.63527,3.7673,0.23638,0.044321,0,4.639,0,6.8846,2.3786,0,0,0.044321,0.059095,0,3.6048,0,16.399,0.11819,0.60572,0.53186,3.3093,3.856,0.32502,2.2604,1.8763,6.2493,10.327,8.4506
1.997,0,0,4.8024,6.7043,24.202,0.33284,0,5.5632,4.7548,4.3744,3.471,0,0.57058,0,6.0386,0,9.89,15.453,0.38039,0,0.14264,0.28529,0,8.1783,0,30.669,0,3.899,0.57058,7.6077,4.2318,0.71322,3.9465,3.8039,4.4695,21.444,13.979
