"Dataset"	"Station"	"Tara_Sample_ID"	"Depth_layer"	"Fraction_size"	"Latitude"	"Longitude"	"Ab_Zooplankton"	"Ab_Copepoda"	"Ab_Rhizaria"	"Ab_Cnidaria"	"Ab_Tunicata"	"Ab_Eumalacostraca"	"Ab_Pteropoda"	"Ab_Chaetognatha"	"Ab_Other_large"	"Ab_Other_small"	"Ab_Other_unid"	"Ab_Small_grazers"	"Ab_Acartiidae"	"Ab_Aetideidae"	"Ab_Arietellidae"	"Ab_Augaptilidae"	"Ab_Calanidae"	"Ab_Calanoida_unidentified"	"Ab_Candaciidae"	"Ab_Centropagidae"	"Ab_Corycaeidae"	"Ab_Eucalanidae"	"Ab_Euchaetidae"	"Ab_Harpacticoida"	"Ab_Heterorhabdidae"	"Ab_Lubbockiidae"	"Ab_Metridinidae"	"Ab_Monstrilloida"	"Ab_Oithonidae"	"Ab_Oncaeidae"	"Ab_Paracalanidae"	"Ab_Pontellidae"	"Ab_Rhincalanidae"	"Ab_Sapphirinidae"	"Ab_Temoridae"	"Ab_Calanoida"	"Ab_Cyclopoida"	"Ab_Poecilostomatoida"	"Ab_Copepoda_unid"	"Temperature"	"Salinity"	"Oxygen"	"Depth_min_O2"	"MLD"	"Zeu"	"PAR"	"PAR2"	"Kd_PAR"	"beta470_sur"	"bb470_sur"	"bac660_sur"	"Kd490"	"bbp470"	"Chla_10m"	"Chla_integrated"	"DCM"	"NPP"	"Micro"	"Nano"	"Pico"	"Nitrates"	"Phosphates"	"Silicates"	"Iron"	"POC"	"PIC"	"Lyapunov"	"flux200m"	"flux500m"	"flux1000m"	"Distance"
"222"	"bongo"	111	"TARA_P100001619"	"0-500"	300	-16.862	-100.6	4.59280538832353	3.94551111064336	1.80082266921874	0.996655493412596	2.09992441148939	1.50074037524362	1.12924323465723	1.9363277681966	0.892112140445635	1.268265141077	1.53545180813751	1.65705579634347	1.1840481475429	0	0	1.90928054187201	1.43903742254577	2.30897563946986	0.542883523318981	0	1.43256975133134	0.782973528233773	0.691042323001118	0	0.676789945210701	0.819321270600646	2.257178717737	0	2.37047151863899	1.64851411992342	0.748887238721851	0.51924941018511	0.912580527077393	0.654213262037718	0	3.36227029105684	2.37047151863899	2.02143609279494	1.22538513504568	22.769	36.141	208.94	6.92435557262704	72	3.80295246076139	21.475	31.72492117	0.080459	0.000217	0.000885	0.094739	0.037052	0.001427	0.205582250368507	3.47098388676085	4.44265125649032	304.613	9.260586344	36.19451712	54.54489653	2.18826395085788	1.01603322839638	1.93044223715552	8.03e-05	35.61623961	0.000191888	0.029447	0.521502868	0.304694574	0.182207063	1453.992093
"223"	"bongo"	112	"TARA_P100001465"	"0-500"	300	-23.244	-129.98	2.75979974742574	2.35073162673311	1.13960384306101	0.771944262936164	1.01315940382018	0.90041133460937	0.638250429885991	1.01639635681485	0.542883523318981	0.983047572491558	0.676789945210701	1.24073144497159	0.594392195276313	0	0	1.24289300238154	0.736806299728077	1.30647655617246	0.736806299728077	0	1.06265856918261	0.412128529980856	0.804145151717812	0	0.430886938006377	0	1.3535798904214	0	1.37506886707414	0.66943295008217	0.310723250595386	0	0.341995189335339	0.553965825675446	0	2.03198572953791	1.37506886707414	1.1840481475429	0.704729873206489	24.251	36.627	202.33	10.0629364032792	134	4.514357435474	21.346	29.36752388	0.045795	0.000136	0.000368	0.049122	0.025011	0.00093711	0.0531710303374345	2.8227152948033	5.09375020080676	120.5318333	0	21.5181062	78.4818938	1.28752029160843	0.706445569354714	1.04892810733994	0.00014586	26.2598045	0.000165104	0.035095	0.04214035	0.034212495	0.012948	463.160357
"224"	"bongo"	113	"TARA_P100001483"	"0-20"	300	-23.1	-134.84	5.30998473779813	3.82950257931594	1.97809427900149	0.983047572491558	2.72028615789828	2.36631174558168	0.94726823718591	3.46606662855953	1.34626309945306	1.13960384306101	1.61853446691329	1.72017485152309	2.43962011464685	0	0	1.87293105121353	2.34043189729234	2.04721016499391	0	0	1.34626309945306	0	0.748887238721851	0	0	0	0.594392195276313	0	1.97809427900149	1.21644039911468	0	0	0	0.479141985706278	0	3.5069250646106	1.97809427900149	1.63116005092115	0.983047572491558	23.786	36.687	203.04	3.75628575422107	53	4.19833645380841	18.448	27.349518	0.055515	0.000434	0.00242	0.11826	0.051288	0.0069747	0.151192021597034	2.40456389710546	3.97029191355212	NA	NA	NA	NA	NA	NA	NA	0.000136731	70.71096929	0.000686629	0.031083333	NA	NA	NA	5
"225"	"bongo"	122	"TARA_P100001435"	"0-500"	300	-9.2692	-139.21	3.52874290157338	2.76721977296702	2.38755128130123	0.676789945210701	0.85270189832816	1.13960384306101	1.07433707098897	1.429313899763	0.704729873206489	0.646330407009565	1.49479678673206	1.24719370447911	1.00332228354209	0	0	0.798956974045401	0.798956974045401	2.0165296752181	0	0.430886938006377	1.44704113231843	0.935990162314116	0.704729873206489	0.612692567522842	0.430886938006377	0	1.07433707098897	0	1.28057916498749	1.06560223676661	0.341995189335339	0	0.904504169651028	0	0	2.38520996939861	1.28057916498749	1.61853446691329	1.01639635681485	26.562	35.531	187.06	6.41506865999165	106	3.93649718310217	28.027	45.93646814	0.075801	0.000183	0.000605	0.070035	0.03651	0.00094346	0.165133009810704	3.73942819013669	4.68213122712422	389.24	9.42043187	20.96324473	69.6163234	2.33690467838683	1.01506765870258	1.93416387390085	2.3e-06	45.42451183	0.000115813	0.0413755	0.827757382	0.602798636	0.256402	109.8325963
"226"	"bongo"	123	"TARA_P000000477"	"0-500"	300	-8.8104	-140.26	4.85984114368396	4.38212444635595	1.59135967447455	0.861773876012753	1.47667625193284	1.45180117032475	1.9354383203139	1.74570374703721	0.861773876012753	1.6521856557036	1.74570374703721	1.24504706735388	1.04158043730656	0	0	0.683990378670679	1.7630319638986	3.5689720249794	0.542883523318981	0	1.84593702938082	0.782973528233773	1.5254903019003	0	0.861773876012753	0	1.34257468891731	0.542883523318981	2.03117810396415	1.24504706735388	1.04158043730656	0	0.782973528233773	0	0	3.94208209328474	2.03117810396415	2.0181677991515	1.83015058432195	26.615	35.523	190.39	6.39067652839931	97	3.50339806038672	23.436	46.84791067	0.10775	0.00021	0.000726	0.10922	0.057209	0.0011323	0.180177593479544	3.62782120313772	3.52636052461616	501.196	17.68893501	42.76924647	39.54181852	2.33451414156762	1.01170007437836	2.0593170985522	2.37e-06	75.89697266	0.00015439	0.0486885	1.833769461	1.563225792	NA	27.49667282
"227"	"bongo"	124	"TARA_P100001000"	"0-500"	300	-8.8517	-140.58	5.71439880728554	5.00399680425985	2.33004070735121	0.654213262037718	1.16471328451175	1.84004883298249	2.5489037964168	2.24732191653155	0.904504169651028	1.96004026017537	1.70195852707763	1.63490985733763	1.77369142459805	0	0	1.46744678424856	2	3.70114403386104	0.448140474655716	0	2.50505643276678	1.06560223676661	1.67980723411841	0	1.30647655617246	0	2.15801944654298	0	2.08928785364464	1.37506886707414	0.943538796063307	0.717905435206832	1.42275732179602	0	0	4.47907984928777	2.08928785364464	2.63666014753156	2	NA	NA	NA	NA	NA	NA	23.732	43.37361867	NA	0.000245	0.000939	0.12275	NA	NA	NA	3.59032544377557	NA	479.118	9.712795435	32.0821328	58.20507177	2.70396650657893	1.15066124542253	2.41505295890106	2.41e-06	66.86029212	0.000148546	0.029029	0.64514142	0.404295027	NA	27.8298727
"228"	"bongo"	125	"TARA_P100000990"	"0-500"	300	-8.8103	-142.53	4.78895027721863	3.34299419549481	2.02550665572665	0.814325284978472	1.58209197869304	1.55084934373196	3.55214444262869	1.81509932242884	0.887904001742601	1.2298089464641	1.26410686486327	1.36798075734136	1.28057916498749	0	0	0.814325284978472	1.07433707098897	2.46566390536946	0	0.430886938006377	1.75006802456665	0.976100007668508	1.07433707098897	0.542883523318981	0.777498009734259	0	1.35539677836124	0	1.07433707098897	1.17687192189956	0.73061435740628	0	1.02914246657151	0	0	2.94530518195266	1.07433707098897	1.91201982904571	1.50663725458373	26.87	35.589	187.54	6.40695857718556	92	3.65930571002297	26.555	48.53466425	0.095454	0.000211	0.000687	0.086422	0.044683	0.0010887	0.361993773851291	3.51875751188438	3.63758615972639	433.979	8.278899083	31.20249541	60.5186055	1.61310845775537	0.838483658954691	1.26629336490969	2.95e-06	54.85434453	0.000151549	0.035392	0.762414761	0.653988816	NA	221.8002256
"229"	"bongo"	126	"TARA_P100001404"	"0-500"	300	-11.877	-151.16	3.33011912387568	2.69068578397936	1.47053615501837	0.724315644344174	1.28260861238441	1.53827433619624	0.924433546537648	1.47514601637881	0.584803547642573	0.943538796063307	0.870658769117361	1.45809973582671	0.629960524947437	0	0.368403149864039	1.15229535251109	1.15729452726294	1.53403664437892	0.676789945210701	0	1.13185119596295	0.861773876012753	0.754784231428758	0.368403149864039	0.506579701910089	0	1.39590640938178	0	1.55912069666665	1.2298089464641	0.368403149864039	0	0.724315644344174	0.612692567522842	0	2.26695017599497	1.55912069666665	1.52405656956886	0.771944262936164	26.737	36.105	188.67	6.51868391517377	41	3.97905720789639	30.442	49.88813514	0.073885	0.000221	0.000795	0.073123	0.034251	0.0011453	0.118102984467303	3.65730880446388	4.06044301054642	NA	9.30237688	31.89927789	58.79834523	1.93728301420165	0.905394555430218	1.67954878519157	3.3e-06	44.16985798	0.000147405	0.0475895	0.286200833	NA	NA	557.2494393
"230"	"bongo"	127	"TARA_P100001404"	"0-500"	300	-7.285	-152.49	4.43138713955732	3.63676321366709	2.1778774616163	0.809267233456646	1.49030788046452	1.56866100826904	1.84201574932019	1.53261886478711	0.691042323001118	1.31230911812124	1.23420115855534	2.03681805624826	1.18642099586858	0	0	1.44385029256496	2.01406748757382	2.20013773242382	0.391486764116886	0	1.55774823055533	0.861773876012753	1.55637334172929	0.621446501190772	0.341995189335339	0	1.66791018308052	0	1.90193708261163	1.33513644936912	0	0	0.341995189335339	0.391486764116886	0	3.19745892019456	1.90193708261163	1.83906379594575	1.2744518982084	27.036	35.582	188.81	6.43927669563891	60	3.91486764116886	32.366	53.16588775	0.079951	0.000197	0.00062	0.072825	0.039905	0.0011251	0.395495577070674	3.77714180416455	3.87120101090789	483.8265	8.369445679	27.24266768	64.38788664	2.21459816709716	0.983500083439101	1.96795277203131	3.2e-06	52.07594261	0.000166872	0.0771435	0.529428046	0.422128383	NA	433.3530894
"231"	"bongo"	128	"TARA_P000000779"	"0-500"	300	-0.36	-153.39	5.36126835655686	4.46407611968367	2.77805982321302	0.82913443418497	1.96695708947976	1.61726103250328	1.64728663315538	2.01488888549831	0.892112140445635	1.58075912888041	1.56049075070788	2.40899403043109	1.25992104989487	0	0	1.6868653306035	1.88520363102099	2.89248948376222	0.691042323001118	0	1.68098770339948	1.63490985733763	1.51394404809201	0	0.82913443418497	0	1.82114969824691	0	2.14650595267289	2.49063160378009	0.724315644344174	0	0.51924941018511	0.661910594802623	0	3.75675818357509	2.14650595267289	2.73640674846025	1.77156978211299	26.207	35.282	179.79	7.21765216027739	22	3.60882608013869	29.203	50.6094462	0.10194	0.000239	0.000826	0.10941	0.042398	0.0010492	0.170527276911243	3.65830838470281	3.76120011569356	483.8265	13.62891842	43.2413096	43.12977199	2.07367426032684	0.924290451720152	1.8402850850019	3.39e-06	59.53138945	0.000243341	0.0804265	2.05214459	1.853518436	NA	510.8303384
"232"	"bongo"	129	"TARA_P000000781"	"0-500"	300	5.0887	-153.67	4.83758115139166	3.71689377266776	2.56065006277967	1.02598556800602	1.71338908137514	1.68334368083914	0.954640270936004	1.58872278534484	0.564621617328617	1.3626160718106	1.24289300238154	2.98511141745701	0.479141985706278	0	0	1.49180718517833	1.60182084371072	2.3763888460325	0.368403149864039	0	1.59135967447455	1.10247377144973	1.3535798904214	0.479141985706278	0.506579701910089	0	1.58475096181144	0	1.9652324440628	1.90653337183036	0.479141985706278	0	0.748887238721851	0.683990378670679	0	3.08882553299731	1.9652324440628	2.2426923409082	1.42604314714241	28.291	34.856	185.87	5.55049910291155	64	NA	NA	42.66595283	NA	0.000197	0.000595	0.081837	0.039981	0.0013062	0.106115230788701	3.57649362417908	4.29045944114839	NA	9.940976981	42.19910231	47.85992071	2.12271416487562	0.951267928413889	2.19727765885972	3.44e-06	40.63198132	0.000207664	0.0728	1.801895317	1.390841173	NA	551.7761686
"233"	"bongo"	131	"TARA_P100001064"	"0-500"	300	22.68	-157.87	3.78628481458839	3.28378949288184	1.49180718517833	0.621446501190772	1.63988299780007	1.07721734501594	0.833955091540261	1.33886590016434	0.742895884144657	1.10793165135089	0.920516408251589	1.69849925224181	1.03228011545637	0.542883523318981	0.215443469003188	1.34257468891731	1.27033409277248	2.01406748757382	0.661910594802623	0	1.37506886707414	0.506579701910089	1.01315940382018	0.612692567522842	0.542883523318981	0.542883523318981	1.46589720887824	0	1.91928648255806	1.82114969824691	0	0	0.215443469003188	0.51924941018511	0	2.65380963871364	1.91928648255806	2.07467697105293	0.788373516310524	26.163	35.462	195.22	9.22087258411689	18	4.27265868169792	34.587	44.90640714	0.058224	0.000222	0.000731	0.078116	0.032776	0.0015037	0.0415679562216294	2.93169572187533	4.90527477843843	263.25375	8.121727143	27.2106936	64.66757926	1.60319997603761	0.613805231471531	1.82027071004407	0.000506662	33.07954366	0.000188301	0.050457	0.245295943	0.216515875	0.177505455	139.1493635
"234"	"bongo"	132	"TARA_P100001078"	"0-500"	300	31.462	-159.01	3.37460900820352	2.89686542006159	1.57001446968962	0.875034012283327	1.28664835122374	1.10520944959212	0.875034012283327	1.32191640828431	0.564621617328617	0.932169751786158	0.848092608848811	1.28260861238441	1.10520944959212	0.341995189335339	0	1.21191827410604	1.17446029235066	1.75873186886327	0.646330407009565	0.341995189335339	1.13444719403828	0.777498009734259	1.00332228354209	0	0	0	1.268265141077	0	1.78736000664106	1.20507113208762	0.603681073679769	0	0	0.448140474655716	0	2.42667012169267	1.78736000664106	1.48880555295383	1.00332228354209	25.096	35.352	197.52	8.10791280810866	51	3.91486764116886	25.319	37.3277085	0.076486	0.000186	0.000397	0.052276	0.029842	0.0010976	0.0382298377830027	3.09072169464801	4.71849887129509	369.64625	9.596177526	29.47636271	60.92745976	1.63549159591963	0.597733423499986	1.8146714490025	0.000489302	31.35974897	0.000161523	0.0435815	0.421393088	0.543286167	0.146150059	1030.003987
"235"	"bongo"	134	"TARA_P100001129"	"0-500"	300	32.65	-121.9	4.57694831764946	3.97125221957534	1.95917221743112	1.18642099586858	1.90101515465205	1.30255906172255	0.896280949311433	1.66310349884077	0.564621617328617	1.4309436775714	1.09418418136353	1.87293105121353	0	0.493242414866094	0	2.14360820233555	2.2856063937168	2.28177147645683	0	0.621446501190772	1.00332228354209	1.24073144497159	1.02280912176967	0.391486764116886	0.711378660898013	0	1.87293105121353	0	1.97979659849826	1.5713656015696	0	0	1.05969850212481	0.711378660898013	0	3.56031516799002	1.97979659849826	1.73801332244322	1.64112158059555	17.303	33.614	226.02	8.57715226173176	31	3.1748021039364	9.1704	18.62533025	0.11477	0.000331	0.001278	0.18806	NA	NA	0.316648466244377	3.20794024882034	2.56494935746154	NA	25.13597876	41.64069277	33.22332847	2.28223154733708	1.02506436240698	2.6587877011055	3.23e-05	NA	NA	0.040663	1.828710053	1.278367222	0.8673868	250.9779029
"236"	"bongo"	135	"TARA_P100001402"	"0-500"	300	33.003	-121.69	4.24694128245011	3.60908200710077	1.9389912210287	1.24504706735388	1.81509932242884	1.20277137242962	0.833955091540261	1.58209197869304	0.697953204690889	1.23420115855534	1.03539880544841	1.80594740563867	0	0	0	1.80082266921874	2.1778774616163	2.00912497080461	0.73061435740628	0	0.833955091540261	1.19113842519643	1.09139288306111	0	0.464158883361278	0.464158883361278	1.97638902446748	0	1.53545180813751	1.70080699862928	0	0	0.916565645433022	0.464158883361278	0	3.30955297401311	1.53545180813751	1.78631598770806	1.13185119596295	17.588	33.641	226.92	7.99478827214056	17	3.23961180127748	8.1655	24.51082575	0.12057	0.000324	0.001214	0.1911	0.062428	0.0018765	0.2900168447485	3.05096591954953	3.40119738166216	NA	25.13597876	41.64069277	33.22332847	2.28223154733708	1.02506436240698	2.6587877011055	4.32e-05	80.41851711	0.000265022	0.0592505	1.075307149	0.612475054	0.935215143	190.8480474
"237"	"bongo"	136	"TARA_P100001181"	"0-500"	300	17.056	-118.81	4.2675399688096	3.84512228745783	1.34626309945306	0.661910594802623	1.84691475044783	1.20277137242962	1.29465259038037	1.36798075734136	0.676789945210701	1.2298089464641	1.08008229825529	1.47207598457793	0.754784231428758	0	0	1.20277137242962	1.984886072302	2.43400661088344	0.574889707894483	0	1.51539697033502	1.5254903019003	1.30452075002045	0	0	0.464158883361278	1.4977744774437	0	1.69618521769762	2.01324541912023	0.574889707894483	0	0	0.697953204690889	0	3.23738701076032	1.69618521769762	2.29450483983098	1.81408699688565	24.619	34.689	201.77	6.24879976952624	17	3.50339806038672	18.009	37.520144	0.10169	0.00025	0.000789	0.15044	0.04332	0.001126	0.163801107156576	3.18302064195921	3.85014760171006	446.388	9.826061437	31.41897037	58.7549682	2.3229661946134	1.17459620952493	2.57481539506689	2.85e-05	58.17931104	0.000161442	0.051773	0.393090405	0.381219691	NA	1090.362142
"238"	"bongo"	137	"TARA_P100001153"	"0-500"	300	14.178	-116.58	6.63019528402799	6.09003119583029	1.74021752686287	0.979586108715562	2.9843630816479	1.37506886707414	2.03681805624826	2.24666171616555	1.30842652407544	1.30842652407544	1.32191640828431	1.80900833930205	0.833955091540261	0	0	1.32191640828431	1.80900833930205	4.26240894706644	0.833955091540261	0	2.54787725430158	2.35133468772076	2.11493510262188	0.412128529980856	0.661910594802623	0	2.32079441680639	0	2.52560355470364	3.47712979527625	1.47053615501837	0	0	0.711378660898013	0.661910594802623	5.00718965681176	2.52560355470364	3.89167630847606	2.93218216996543	26.416	34.026	195.54	5.90594058362449	20	3.47602664488645	21.311	39.69158863	0.10791	0.000283	0.001028	0.17587	0.051574	0.001643	0.220122994020705	3.54550178648796	3.52636052461616	393.3883333	10.12939899	30.26461734	59.60598367	2.48710395546561	1.14978639183153	2.53370358546563	4.45e-06	71.70675892	0.000292442	0.0262575	0.762209504	0.923557637	0.358566	1213.493131
"239"	"bongo"	138	"TARA_P100001207"	"0-500"	300	6.2943	-102.86	3.86441439715717	3.28718630595083	1.75006802456665	0.904504169651028	1.6714970977474	1.16471328451175	1.08576704663796	1.27033409277248	0.766309432393553	1.05969850212481	1.06852973014888	1.69502582894424	1.00332228354209	0.661910594802623	0	1.41945624886375	1.20736214735954	1.87388081357266	0.603681073679769	0	1.20736214735954	1.30647655617246	1.20277137242962	0	0.51924941018511	0	1.43419214201712	0	1.63241190102949	1.78212765818347	0	0	0.887904001742601	0.736806299728077	0	2.73596151468272	1.63241190102949	1.984886072302	1.42275732179602	26.66	33.581	196.45	4.97318983326859	11	NA	NA	34.2550335	NA	0.000222	0.000574	0.12307	NA	NA	0.0401327970782494	3.10458411613095	3.98898404656427	280.8106667	10.68167423	35.83804846	53.48027731	2.45030769424429	1.10960365147455	2.65072762741443	4.6e-06	35.38100433	0.000200333	0.0246605	0.819257175	0.546541926	NA	1211.927978
"240"	"bongo"	139	"TARA_P100001218"	"0-500"	300	6.4369	-95.01	4.80401862535396	4.37778054536621	1.59921836821953	1.06852973014888	1.70654913198828	1.44863128868835	1.19581878143035	1.78527074698508	0.7937005259841	1.20964450089633	1.082932132832	1.58475096181144	0.479141985706278	0	0	1.45809973582671	1.98234460208035	2.94684139565248	0.553965825675446	0.479141985706278	1.57674703262105	1.91475128965797	1.43903742254577	0	0	0	1.78002609059935	0	2.07235109805926	2.2426923409082	0.760590492152278	0.391486764116886	0.896280949311433	0.848092608848811	0.479141985706278	3.77579256197892	2.07235109805926	2.5098279803594	1.75006802456665	26.268	33.404	198.88	5.7889603720624	15	NA	NA	27.49402633	NA	0.000378	0.001655	0.23361	NA	NA	0.499805120482525	3.39293556901609	3.04452243772342	456.336	20.3272082	33.97277974	45.70001206	2.97887473843052	1.28448015026235	2.91766614272369	1.97e-05	70.19355392	0.000346121	0.0145835	0.699159269	0.568772879	NA	810.9206448
"241"	"bongo"	140	"TARA_P100001231"	"0-500"	300	7.3736	-79.278	4.34059269726821	3.77999645399665	2.24070237327858	0.777498009734259	1.84004883298249	1.32950289523459	0.961900171607705	1.24933297746139	0.603681073679769	1.09418418136353	0.96905210834335	1.45653019776131	0.788373516310524	0	0	1.46122871481256	1.37506886707414	2.64954305637382	0.82913443418497	0.85270189832816	1.41280764437412	1.82516105415479	1.1597779995298	0	0	0	1.64851411992342	0	1.72914009410626	1.80798917945857	0.464158883361278	0	0.629960524947437	0.271441761659491	0.584803547642573	3.38103629394072	1.72914009410626	2.06064264990428	1.12662317133458	26.529	29.129	205.55	6.0550489465111	11	3.39121144301417	14.686	36.39512	0.1076	0.000338	0.001272	0.19184	0.050018	0.0019899	0.0878487762729601	3.08054971800769	3.09104245335832	475.56275	38.83957765	25.52998591	35.63043644	3.01001743900008	1.27768114511124	2.83574496709647	0.000706879	69.86841965	0.000346671	0	4.916057116	4.568789883	NA	87.32839028
